Freq.	I(D1)
2.99916251898660e+007	(-8.03287156454400e+001dB,7.33692026745287e+000°)
3.00607630262718e+007	(-8.03283898453765e+001dB,7.32022937343776e+000°)
3.01300602418507e+007	(-8.03280655179535e+001dB,7.30357562028640e+000°)
3.01995172040096e+007	(-8.03277426566252e+001dB,7.28695893083679e+000°)
3.02691342810025e+007	(-8.03274212548697e+001dB,7.27037922831568e+000°)
3.03389118419321e+007	(-8.03271013061984e+001dB,7.25383643587637e+000°)
3.04088502567522e+007	(-8.03267828041476e+001dB,7.23733047689879e+000°)
3.04789498962692e+007	(-8.03264657422812e+001dB,7.22086127482966e+000°)
3.05492111321444e+007	(-8.03261501141922e+001dB,7.20442875324114e+000°)
3.06196343368961e+007	(-8.03258359134993e+001dB,7.18803283585703e+000°)
3.06902198839008e+007	(-8.03255231338512e+001dB,7.17167344654027e+000°)
3.07609681473963e+007	(-8.03252117689217e+001dB,7.15535050920040e+000°)
3.08318795024828e+007	(-8.03249018124132e+001dB,7.13906394791264e+000°)
3.09029543251251e+007	(-8.03245932580545e+001dB,7.12281368688622e+000°)
3.09741929921550e+007	(-8.03242860996021e+001dB,7.10659965044937e+000°)
3.10455958812727e+007	(-8.03239803308377e+001dB,7.09042176304723e+000°)
3.11171633710493e+007	(-8.03236759455723e+001dB,7.07427994918493e+000°)
3.11888958409284e+007	(-8.03233729376427e+001dB,7.05817413361514e+000°)
3.12607936712286e+007	(-8.03230713009097e+001dB,7.04210424111524e+000°)
3.13328572431449e+007	(-8.03227710292647e+001dB,7.02607019662433e+000°)
3.14050869387512e+007	(-8.03224721166235e+001dB,7.01007192517854e+000°)
3.14774831410021e+007	(-8.03221745569283e+001dB,6.99410935197043e+000°)
3.15500462337352e+007	(-8.03218783441464e+001dB,6.97818240230315e+000°)
3.16227766016727e+007	(-8.03215834722733e+001dB,6.96229100157754e+000°)
3.16956746304238e+007	(-8.03212899353290e+001dB,6.94643507533239e+000°)
3.17687407064866e+007	(-8.03209977273589e+001dB,6.93061454925881e+000°)
3.18419752172501e+007	(-8.03207068424368e+001dB,6.91482934911405e+000°)
3.19153785509964e+007	(-8.03204172746584e+001dB,6.89907940083285e+000°)
3.19889510969028e+007	(-8.03201290181482e+001dB,6.88336463044390e+000°)
3.20626932450434e+007	(-8.03198420670542e+001dB,6.86768496408006e+000°)
3.21366053863919e+007	(-8.03195564155498e+001dB,6.85204032805169e+000°)
3.22106879128230e+007	(-8.03192720578348e+001dB,6.83643064874455e+000°)
3.22849412171150e+007	(-8.03189889881328e+001dB,6.82085585266088e+000°)
3.23593656929515e+007	(-8.03187072006937e+001dB,6.80531586649375e+000°)
3.24339617349235e+007	(-8.03184266897914e+001dB,6.78981061699275e+000°)
3.25087297385320e+007	(-8.03181474497249e+001dB,6.77434003103729e+000°)
3.25836701001894e+007	(-8.03178694748183e+001dB,6.75890403565037e+000°)
3.26587832172221e+007	(-8.03175927594189e+001dB,6.74350255799678e+000°)
3.27340694878723e+007	(-8.03173172979005e+001dB,6.72813552528193e+000°)
3.28095293113004e+007	(-8.03170430846602e+001dB,6.71280286493925e+000°)
3.28851630875867e+007	(-8.03167701141201e+001dB,6.69750450446961e+000°)
3.29609712177342e+007	(-8.03164983807247e+001dB,6.68224037148269e+000°)
3.30369541036699e+007	(-8.03162278789451e+001dB,6.66701039372866e+000°)
3.31131121482475e+007	(-8.03159586032746e+001dB,6.65181449909382e+000°)
3.31894457552494e+007	(-8.03156905482315e+001dB,6.63665261560256e+000°)
3.32659553293888e+007	(-8.03154237083578e+001dB,6.62152467134218e+000°)
3.33426412763118e+007	(-8.03151580782177e+001dB,6.60643059456335e+000°)
3.34195040025997e+007	(-8.03148936524014e+001dB,6.59137031365335e+000°)
3.34965439157710e+007	(-8.03146304255224e+001dB,6.57634375708921e+000°)
3.35737614242837e+007	(-8.03143683922142e+001dB,6.56135085346386e+000°)
3.36511569375372e+007	(-8.03141075471378e+001dB,6.54639153156427e+000°)
3.37287308658750e+007	(-8.03138478849765e+001dB,6.53146572019128e+000°)
3.38064836205863e+007	(-8.03135894004354e+001dB,6.51657334837801e+000°)
3.38844156139083e+007	(-8.03133320882418e+001dB,6.50171434519909e+000°)
3.39625272590289e+007	(-8.03130759431503e+001dB,6.48688863990598e+000°)
3.40408189700881e+007	(-8.03128209599336e+001dB,6.47209616181638e+000°)
3.41192911621808e+007	(-8.03125671333908e+001dB,6.45733684040814e+000°)
3.41979442513588e+007	(-8.03123144583404e+001dB,6.44261060532732e+000°)
3.42767786546330e+007	(-8.03120629296263e+001dB,6.42791738623207e+000°)
3.43557947899754e+007	(-8.03118125421130e+001dB,6.41325711300686e+000°)
3.44349930763217e+007	(-8.03115632906892e+001dB,6.39862971557483e+000°)
3.45143739335735e+007	(-8.03113151702638e+001dB,6.38403512405504e+000°)
3.45939377826000e+007	(-8.03110681757689e+001dB,6.36947326866152e+000°)
3.46736850452409e+007	(-8.03108223021597e+001dB,6.35494407970289e+000°)
3.47536161443083e+007	(-8.03105775444126e+001dB,6.34044748765307e+000°)
3.48337315035889e+007	(-8.03103338975246e+001dB,6.32598342307720e+000°)
3.49140315478463e+007	(-8.03100913565171e+001dB,6.31155181667793e+000°)
3.49945167028234e+007	(-8.03098499164312e+001dB,6.29715259929102e+000°)
3.50751873952444e+007	(-8.03096095723315e+001dB,6.28278570182916e+000°)
3.51560440528174e+007	(-8.03093703193019e+001dB,6.26845105539527e+000°)
3.52370871042363e+007	(-8.03091321524494e+001dB,6.25414859118229e+000°)
3.53183169791832e+007	(-8.03088950669027e+001dB,6.23987824044253e+000°)
3.53997341083310e+007	(-8.03086590578107e+001dB,6.22563993467538e+000°)
3.54813389233450e+007	(-8.03084241203440e+001dB,6.21143360542407e+000°)
3.55631318568860e+007	(-8.03081902496942e+001dB,6.19725918434690e+000°)
3.56451133426118e+007	(-8.03079574410746e+001dB,6.18311660324683e+000°)
3.57272838151803e+007	(-8.03077256897191e+001dB,6.16900579406980e+000°)
3.58096437102509e+007	(-8.03074949908812e+001dB,6.15492668884512e+000°)
3.58921934644878e+007	(-8.03072653398373e+001dB,6.14087921973138e+000°)
3.59749335155615e+007	(-8.03070367318830e+001dB,6.12686331902713e+000°)
3.60578643021515e+007	(-8.03068091623360e+001dB,6.11287891914394e+000°)
3.61409862639486e+007	(-8.03065826265324e+001dB,6.09892595261711e+000°)
3.62242998416571e+007	(-8.03063571198308e+001dB,6.08500435209408e+000°)
3.63078054769973e+007	(-8.03061326376082e+001dB,6.07111405035962e+000°)
3.63915036127078e+007	(-8.03059091752645e+001dB,6.05725498028038e+000°)
3.64753946925479e+007	(-8.03056867282174e+001dB,6.04342707491737e+000°)
3.65594791612995e+007	(-8.03054652919050e+001dB,6.02963026738132e+000°)
3.66437574647704e+007	(-8.03052448617876e+001dB,6.01586449095015e+000°)
3.67282300497955e+007	(-8.03050254333420e+001dB,6.00212967900606e+000°)
3.68128973642401e+007	(-8.03048070020680e+001dB,5.98842576506882e+000°)
3.68977598570020e+007	(-8.03045895634837e+001dB,5.97475268271877e+000°)
3.69828179780135e+007	(-8.03043731131261e+001dB,5.96111036572825e+000°)
3.70680721782445e+007	(-8.03041576465542e+001dB,5.94749874797548e+000°)
3.71535229097041e+007	(-8.03039431593441e+001dB,5.93391776344089e+000°)
3.72391706254437e+007	(-8.03037296470926e+001dB,5.92036734623795e+000°)
3.73250157795588e+007	(-8.03035171054156e+001dB,5.90684743058266e+000°)
3.74110588271921e+007	(-8.03033055299481e+001dB,5.89335795083660e+000°)
3.74973002245351e+007	(-8.03030949163447e+001dB,5.87989884147772e+000°)
3.75837404288311e+007	(-8.03028852602789e+001dB,5.86647003709921e+000°)
3.76703798983775e+007	(-8.03026765574431e+001dB,5.85307147240914e+000°)
3.77572190925282e+007	(-8.03024688035492e+001dB,5.83970308223023e+000°)
3.78442584716959e+007	(-8.03022619943271e+001dB,5.82636480155667e+000°)
3.79314984973547e+007	(-8.03020561255265e+001dB,5.81305656539469e+000°)
3.80189396320426e+007	(-8.03018511929144e+001dB,5.79977830900779e+000°)
3.81065823393638e+007	(-8.03016471922787e+001dB,5.78652996767135e+000°)
3.81944270839911e+007	(-8.03014441194230e+001dB,5.77331147684313e+000°)
3.82824743316687e+007	(-8.03012419701723e+001dB,5.76012277206474e+000°)
3.83707245492143e+007	(-8.03010407403675e+001dB,5.74696378900144e+000°)
3.84591782045217e+007	(-8.03008404258701e+001dB,5.73383446345888e+000°)
3.85478357665635e+007	(-8.03006410225574e+001dB,5.72073473136519e+000°)
3.86366977053932e+007	(-8.03004425263271e+001dB,5.70766452874453e+000°)
3.87257644921480e+007	(-8.03002449330940e+001dB,5.69462379174321e+000°)
3.88150365990510e+007	(-8.03000482387903e+001dB,5.68161245664419e+000°)
3.89045144994142e+007	(-8.02998524393679e+001dB,5.66863045982447e+000°)
3.89941986676405e+007	(-8.02996575307943e+001dB,5.65567773782464e+000°)
3.90840895792263e+007	(-8.02994635090569e+001dB,5.64275422724944e+000°)
3.91741877107644e+007	(-8.02992703701600e+001dB,5.62985986483806e+000°)
3.92644935399460e+007	(-8.02990781101251e+001dB,5.61699458749286e+000°)
3.93550075455638e+007	(-8.02988867249914e+001dB,5.60415833219215e+000°)
3.94457302075138e+007	(-8.02986962108169e+001dB,5.59135103604866e+000°)
3.95366620067987e+007	(-8.02985065636747e+001dB,5.57857263624824e+000°)
3.96278034255299e+007	(-8.02983177796573e+001dB,5.56582307018335e+000°)
3.97191549469299e+007	(-8.02981298548737e+001dB,5.55310227529084e+000°)
3.98107170553356e+007	(-8.02979427854496e+001dB,5.54041018916760e+000°)
3.99024902362000e+007	(-8.02977565675283e+001dB,5.52774674949842e+000°)
3.99944749760955e+007	(-8.02975711972713e+001dB,5.51511189409921e+000°)
4.00866717627160e+007	(-8.02973866708547e+001dB,5.50250556091467e+000°)
4.01790810848797e+007	(-8.02972029844735e+001dB,5.48992768799118e+000°)
4.02717034325316e+007	(-8.02970201343380e+001dB,5.47737821348871e+000°)
4.03645392967461e+007	(-8.02968381166777e+001dB,5.46485707571207e+000°)
4.04575891697299e+007	(-8.02966569277354e+001dB,5.45236421307750e+000°)
4.05508535448239e+007	(-8.02964765637739e+001dB,5.43989956408766e+000°)
4.06443329165068e+007	(-8.02962970210697e+001dB,5.42746306738506e+000°)
4.07380277803968e+007	(-8.02961182959177e+001dB,5.41505466175502e+000°)
4.08319386332547e+007	(-8.02959403846287e+001dB,5.40267428603597e+000°)
4.09260659729865e+007	(-8.02957632835287e+001dB,5.39032187924994e+000°)
4.10204102986461e+007	(-8.02955869889621e+001dB,5.37799738050207e+000°)
4.11149721104376e+007	(-8.02954114972878e+001dB,5.36570072899244e+000°)
4.12097519097183e+007	(-8.02952368048822e+001dB,5.35343186409024e+000°)
4.13047501990014e+007	(-8.02950629081361e+001dB,5.34119072524409e+000°)
4.13999674819583e+007	(-8.02948898034573e+001dB,5.32897725204165e+000°)
4.14954042634215e+007	(-8.02947174872700e+001dB,5.31679138417950e+000°)
4.15910610493874e+007	(-8.02945459560132e+001dB,5.30463306144740e+000°)
4.16869383470187e+007	(-8.02943752061430e+001dB,5.29250222378745e+000°)
4.17830366646473e+007	(-8.02942052341293e+001dB,5.28039881121914e+000°)
4.18793565117769e+007	(-8.02940360364595e+001dB,5.26832276392800e+000°)
4.19758983990858e+007	(-8.02938676096357e+001dB,5.25627402216234e+000°)
4.20726628384294e+007	(-8.02936999501753e+001dB,5.24425252634907e+000°)
4.21696503428432e+007	(-8.02935330546123e+001dB,5.23225821693446e+000°)
4.22668614265452e+007	(-8.02933669194949e+001dB,5.22029103458577e+000°)
4.23642966049390e+007	(-8.02932015413872e+001dB,5.20835092000284e+000°)
4.24619563946161e+007	(-8.02930369168685e+001dB,5.19643781406295e+000°)
4.25598413133591e+007	(-8.02928730425329e+001dB,5.18455165773261e+000°)
4.26579518801440e+007	(-8.02927099149903e+001dB,5.17269239208251e+000°)
4.27562886151433e+007	(-8.02925475308655e+001dB,5.16085995831585e+000°)
4.28548520397286e+007	(-8.02923858867980e+001dB,5.14905429770951e+000°)
4.29536426764734e+007	(-8.02922249794421e+001dB,5.13727535173007e+000°)
4.30526610491557e+007	(-8.02920648054676e+001dB,5.12552306188865e+000°)
4.31519076827611e+007	(-8.02919053615588e+001dB,5.11379736984150e+000°)
4.32513831034854e+007	(-8.02917466444141e+001dB,5.10209821737513e+000°)
4.33510878387374e+007	(-8.02915886507482e+001dB,5.09042554636336e+000°)
4.34510224171416e+007	(-8.02914313772886e+001dB,5.07877929879440e+000°)
4.35511873685413e+007	(-8.02912748207785e+001dB,5.06715941677166e+000°)
4.36515832240010e+007	(-8.02911189779749e+001dB,5.05556584252740e+000°)
4.37522105158095e+007	(-8.02909638456506e+001dB,5.04399851839410e+000°)
4.38530697774829e+007	(-8.02908094205909e+001dB,5.03245738681693e+000°)
4.39541615437667e+007	(-8.02906556995963e+001dB,5.02094239036930e+000°)
4.40554863506395e+007	(-8.02905026794819e+001dB,5.00945347172355e+000°)
4.41570447353154e+007	(-8.02903503570761e+001dB,4.99799057367844e+000°)
4.42588372362468e+007	(-8.02901987292226e+001dB,4.98655363910208e+000°)
4.43608643931274e+007	(-8.02900477927781e+001dB,4.97514261104656e+000°)
4.44631267468949e+007	(-8.02898975446138e+001dB,4.96375743261775e+000°)
4.45656248397344e+007	(-8.02897479816144e+001dB,4.95239804706135e+000°)
4.46683592150803e+007	(-8.02895991006798e+001dB,4.94106439773479e+000°)
4.47713304176202e+007	(-8.02894508987216e+001dB,4.92975642809008e+000°)
4.48745389932971e+007	(-8.02893033726669e+001dB,4.91847408170504e+000°)
4.49779854893127e+007	(-8.02891565194557e+001dB,4.90721730228129e+000°)
4.50816704541298e+007	(-8.02890103360421e+001dB,4.89598603361550e+000°)
4.51855944374760e+007	(-8.02888648193937e+001dB,4.88478021959904e+000°)
4.52897579903458e+007	(-8.02887199664912e+001dB,4.87359980427535e+000°)
4.53941616650040e+007	(-8.02885757743285e+001dB,4.86244473176700e+000°)
4.54988060149885e+007	(-8.02884322399144e+001dB,4.85131494633451e+000°)
4.56036915951132e+007	(-8.02882893602695e+001dB,4.84021039231647e+000°)
4.57088189614711e+007	(-8.02881471324288e+001dB,4.82913101417372e+000°)
4.58141886714369e+007	(-8.02880055534394e+001dB,4.81807675653194e+000°)
4.59198012836704e+007	(-8.02878646203629e+001dB,4.80704756402240e+000°)
4.60256573581191e+007	(-8.02877243302732e+001dB,4.79604338146974e+000°)
4.61317574560214e+007	(-8.02875846802563e+001dB,4.78506415380396e+000°)
4.62381021399094e+007	(-8.02874456674137e+001dB,4.77410982600434e+000°)
4.63446919736121e+007	(-8.02873072888578e+001dB,4.76318034324152e+000°)
4.64515275222582e+007	(-8.02871695417148e+001dB,4.75227565071924e+000°)
4.65586093522791e+007	(-8.02870324231231e+001dB,4.74139569380386e+000°)
4.66659380314121e+007	(-8.02868959302349e+001dB,4.73054041795223e+000°)
4.67735141287030e+007	(-8.02867600602137e+001dB,4.71970976875379e+000°)
4.68813382145097e+007	(-8.02866248102373e+001dB,4.70890369184464e+000°)
4.69894108605046e+007	(-8.02864901774949e+001dB,4.69812213305099e+000°)
4.70977326396783e+007	(-8.02863561591885e+001dB,4.68736503825896e+000°)
4.72063041263421e+007	(-8.02862227525330e+001dB,4.67663235347229e+000°)
4.73151258961310e+007	(-8.02860899547557e+001dB,4.66592402479753e+000°)
4.74241985260074e+007	(-8.02859577630957e+001dB,4.65523999845780e+000°)
4.75335225942634e+007	(-8.02858261748054e+001dB,4.64458022079338e+000°)
4.76430986805244e+007	(-8.02856951871482e+001dB,4.63394463824560e+000°)
4.77529273657519e+007	(-8.02855647974015e+001dB,4.62333319735841e+000°)
4.78630092322466e+007	(-8.02854350028527e+001dB,4.61274584480470e+000°)
4.79733448636516e+007	(-8.02853058008036e+001dB,4.60218252730153e+000°)
4.80839348449555e+007	(-8.02851771885667e+001dB,4.59164319176753e+000°)
4.81947797624953e+007	(-8.02850491634665e+001dB,4.58112778516357e+000°)
4.83058802039598e+007	(-8.02849217228399e+001dB,4.57063625455096e+000°)
4.84172367583925e+007	(-8.02847948640361e+001dB,4.56016854717792e+000°)
4.85288500161946e+007	(-8.02846685844149e+001dB,4.54972461033361e+000°)
4.86407205691286e+007	(-8.02845428813496e+001dB,4.53930439137829e+000°)
4.87528490103210e+007	(-8.02844177522238e+001dB,4.52890783788650e+000°)
4.88652359342657e+007	(-8.02842931944336e+001dB,4.51853489743037e+000°)
4.89778819368269e+007	(-8.02841692053869e+001dB,4.50818551776750e+000°)
4.90907876152426e+007	(-8.02840457825019e+001dB,4.49785964673862e+000°)
4.92039535681273e+007	(-8.02839229232104e+001dB,4.48755723226869e+000°)
4.93173803954758e+007	(-8.02838006249541e+001dB,4.47727822240870e+000°)
4.94310686986657e+007	(-8.02836788851871e+001dB,4.46702256530730e+000°)
4.95450190804611e+007	(-8.02835577013742e+001dB,4.45679020922457e+000°)
4.96592321450157e+007	(-8.02834370709923e+001dB,4.44658110251761e+000°)
4.97737084978756e+007	(-8.02833169915285e+001dB,4.43639519368325e+000°)
4.98884487459832e+007	(-8.02831974604825e+001dB,4.42623243128609e+000°)
5.00034534976798e+007	(-8.02830784753648e+001dB,4.41609276398683e+000°)
5.01187233627091e+007	(-8.02829600336964e+001dB,4.40597614059940e+000°)
5.02342589522205e+007	(-8.02828421330099e+001dB,4.39588250999018e+000°)
5.03500608787723e+007	(-8.02827247708493e+001dB,4.38581182113558e+000°)
5.04661297563346e+007	(-8.02826079447685e+001dB,4.37576402319338e+000°)
5.05824662002931e+007	(-8.02824916523340e+001dB,4.36573906534451e+000°)
5.06990708274521e+007	(-8.02823758911222e+001dB,4.35573689686390e+000°)
5.08159442560377e+007	(-8.02822606587202e+001dB,4.34575746720791e+000°)
5.09330871057011e+007	(-8.02821459527265e+001dB,4.33580072585449e+000°)
5.10504999975222e+007	(-8.02820317707502e+001dB,4.32586662244805e+000°)
5.11681835540123e+007	(-8.02819181104109e+001dB,4.31595510671180e+000°)
5.12861383991179e+007	(-8.02818049693392e+001dB,4.30606612847706e+000°)
5.14043651582240e+007	(-8.02816923451760e+001dB,4.29619963765359e+000°)
5.15228644581570e+007	(-8.02815802355735e+001dB,4.28635558428781e+000°)
5.16416369271884e+007	(-8.02814686381937e+001dB,4.27653391851842e+000°)
5.17606831950380e+007	(-8.02813575507087e+001dB,4.26673459059096e+000°)
5.18800038928773e+007	(-8.02812469708032e+001dB,4.25695755081496e+000°)
5.19995996533328e+007	(-8.02811368961694e+001dB,4.24720274966317e+000°)
5.21194711104892e+007	(-8.02810273245122e+001dB,4.23747013768668e+000°)
5.22396188998930e+007	(-8.02809182535450e+001dB,4.22775966554156e+000°)
5.23600436585560e+007	(-8.02808096809930e+001dB,4.21807128393255e+000°)
5.24807460249582e+007	(-8.02807016045911e+001dB,4.20840494375651e+000°)
5.26017266390515e+007	(-8.02805940220842e+001dB,4.19876059595760e+000°)
5.27229861422631e+007	(-8.02804869312269e+001dB,4.18913819158495e+000°)
5.28445251774989e+007	(-8.02803803297850e+001dB,4.17953768180749e+000°)
5.29663443891466e+007	(-8.02802742155333e+001dB,4.16995901786930e+000°)
5.30884444230796e+007	(-8.02801685862578e+001dB,4.16040215113408e+000°)
5.32108259266601e+007	(-8.02800634397529e+001dB,4.15086703308342e+000°)
5.33334895487427e+007	(-8.02799587738242e+001dB,4.14135361524549e+000°)
