Freq.	V(vd)
2.37684028662393e+008	(-3.57855327665383e+001dB,-8.88741936283204e+001°)
2.38231946935774e+008	(-3.58055272636968e+001dB,-8.88758870172005e+001°)
2.38781128291223e+008	(-3.58255217840053e+001dB,-8.88775744496318e+001°)
2.39331575640444e+008	(-3.58455163273479e+001dB,-8.88792559345396e+001°)
2.39883291901854e+008	(-3.58655108936089e+001dB,-8.88809314808081e+001°)
2.40436280000598e+008	(-3.58855054826731e+001dB,-8.88826010973086e+001°)
2.40990542868564e+008	(-3.59055000944259e+001dB,-8.88842647928637e+001°)
2.41546083444398e+008	(-3.59254947287530e+001dB,-8.88859225762714e+001°)
2.42102904673522e+008	(-3.59454893855409e+001dB,-8.88875744562987e+001°)
2.42661009508145e+008	(-3.59654840646761e+001dB,-8.88892204416805e+001°)
2.43220400907285e+008	(-3.59854787660461e+001dB,-8.88908605411238e+001°)
2.43781081836778e+008	(-3.60054734895384e+001dB,-8.88924947633021e+001°)
2.44343055269300e+008	(-3.60254682350413e+001dB,-8.88941231168517e+001°)
2.44906324184377e+008	(-3.60454630024435e+001dB,-8.88957456103908e+001°)
2.45470891568405e+008	(-3.60654577916339e+001dB,-8.88973622525014e+001°)
2.46036760414665e+008	(-3.60854526025022e+001dB,-8.88989730517253e+001°)
2.46603933723336e+008	(-3.61054474349385e+001dB,-8.89005780165877e+001°)
2.47172414501515e+008	(-3.61254422888331e+001dB,-8.89021771555707e+001°)
2.47742205763230e+008	(-3.61454371640772e+001dB,-8.89037704771363e+001°)
2.48313310529458e+008	(-3.61654320605619e+001dB,-8.89053579897105e+001°)
2.48885731828140e+008	(-3.61854269781792e+001dB,-8.89069397016880e+001°)
2.49459472694196e+008	(-3.62054219168214e+001dB,-8.89085156214364e+001°)
2.50034536169544e+008	(-3.62254168763812e+001dB,-8.89100857572848e+001°)
2.50610925303111e+008	(-3.62454118567517e+001dB,-8.89116501175485e+001°)
2.51188643150858e+008	(-3.62654068578267e+001dB,-8.89132087104869e+001°)
2.51767692775785e+008	(-3.62854018795001e+001dB,-8.89147615443564e+001°)
2.52348077247957e+008	(-3.63053969216665e+001dB,-8.89163086273630e+001°)
2.52929799644514e+008	(-3.63253919842207e+001dB,-8.89178499676880e+001°)
2.53512863049690e+008	(-3.63453870670582e+001dB,-8.89193855734875e+001°)
2.54097270554829e+008	(-3.63653821700746e+001dB,-8.89209154528860e+001°)
2.54683025258402e+008	(-3.63853772931664e+001dB,-8.89224396139654e+001°)
2.55270130266023e+008	(-3.64053724362299e+001dB,-8.89239580647972e+001°)
2.55858588690462e+008	(-3.64253675991625e+001dB,-8.89254708134053e+001°)
2.56448403651669e+008	(-3.64453627818614e+001dB,-8.89269778677997e+001°)
2.57039578276784e+008	(-3.64653579842247e+001dB,-8.89284792359442e+001°)
2.57632115700155e+008	(-3.64853532061506e+001dB,-8.89299749257857e+001°)
2.58226019063356e+008	(-3.65053484475379e+001dB,-8.89314649452315e+001°)
2.58821291515206e+008	(-3.65253437082857e+001dB,-8.89329493021632e+001°)
2.59417936211778e+008	(-3.65453389882935e+001dB,-8.89344280044358e+001°)
2.60015956316423e+008	(-3.65653342874615e+001dB,-8.89359010598675e+001°)
2.60615354999785e+008	(-3.65853296056898e+001dB,-8.89373684762489e+001°)
2.61216135439816e+008	(-3.66053249428793e+001dB,-8.89388302613468e+001°)
2.61818300821794e+008	(-3.66253202989312e+001dB,-8.89402864228930e+001°)
2.62421854338339e+008	(-3.66453156737469e+001dB,-8.89417369685852e+001°)
2.63026799189433e+008	(-3.66653110672286e+001dB,-8.89431819061008e+001°)
2.63633138582433e+008	(-3.66853064792786e+001dB,-8.89446212430818e+001°)
2.64240875732089e+008	(-3.67053019097996e+001dB,-8.89460549871413e+001°)
2.64850013860564e+008	(-3.67252973586947e+001dB,-8.89474831458676e+001°)
2.65460556197448e+008	(-3.67452928258676e+001dB,-8.89489057268115e+001°)
2.66072505979775e+008	(-3.67652883112221e+001dB,-8.89503227374963e+001°)
2.66685866452041e+008	(-3.67852838146626e+001dB,-8.89517341854237e+001°)
2.67300640866224e+008	(-3.68052793360938e+001dB,-8.89531400780558e+001°)
2.67916832481796e+008	(-3.68252748754206e+001dB,-8.89545404228341e+001°)
2.68534444565743e+008	(-3.68452704325487e+001dB,-8.89559352271612e+001°)
2.69153480392584e+008	(-3.68652660073837e+001dB,-8.89573244984242e+001°)
2.69773943244384e+008	(-3.68852615998320e+001dB,-8.89587082439646e+001°)
2.70395836410776e+008	(-3.69052572098001e+001dB,-8.89600864711036e+001°)
2.71019163188976e+008	(-3.69252528371949e+001dB,-8.89614591871369e+001°)
2.71643926883799e+008	(-3.69452484819238e+001dB,-8.89628263993218e+001°)
2.72270130807682e+008	(-3.69652441438945e+001dB,-8.89641881148950e+001°)
2.72897778280695e+008	(-3.69852398230150e+001dB,-8.89655443410541e+001°)
2.73526872630562e+008	(-3.70052355191937e+001dB,-8.89668950849822e+001°)
2.74157417192678e+008	(-3.70252312323394e+001dB,-8.89682403538248e+001°)
2.74789415310130e+008	(-3.70452269623613e+001dB,-8.89695801546913e+001°)
2.75422870333706e+008	(-3.70652227091688e+001dB,-8.89709144946768e+001°)
2.76057785621924e+008	(-3.70852184726718e+001dB,-8.89722433808379e+001°)
2.76694164541040e+008	(-3.71052142527805e+001dB,-8.89735668202064e+001°)
2.77332010465073e+008	(-3.71252100494054e+001dB,-8.89748848197823e+001°)
2.77971326775817e+008	(-3.71452058624575e+001dB,-8.89761973865419e+001°)
2.78612116862865e+008	(-3.71652016918480e+001dB,-8.89775045274269e+001°)
2.79254384123622e+008	(-3.71851975374885e+001dB,-8.89788062493547e+001°)
2.79898131963324e+008	(-3.72051933992910e+001dB,-8.89801025592072e+001°)
2.80543363795059e+008	(-3.72251892771676e+001dB,-8.89813934638536e+001°)
2.81190083039781e+008	(-3.72451851710312e+001dB,-8.89826789701110e+001°)
2.81838293126332e+008	(-3.72651810807945e+001dB,-8.89839590847900e+001°)
2.82487997491457e+008	(-3.72851770063710e+001dB,-8.89852338146627e+001°)
2.83139199579824e+008	(-3.73051729476743e+001dB,-8.89865031664687e+001°)
2.83791902844042e+008	(-3.73251689046182e+001dB,-8.89877671469265e+001°)
2.84446110744677e+008	(-3.73451648771172e+001dB,-8.89890257627267e+001°)
2.85101826750276e+008	(-3.73651608650859e+001dB,-8.89902790205234e+001°)
2.85759054337380e+008	(-3.73851568684392e+001dB,-8.89915269269548e+001°)
2.86417796990543e+008	(-3.74051528870923e+001dB,-8.89927694886165e+001°)
2.87078058202354e+008	(-3.74251489209610e+001dB,-8.89940067120857e+001°)
2.87739841473451e+008	(-3.74451449699612e+001dB,-8.89952386039123e+001°)
2.88403150312545e+008	(-3.74651410340090e+001dB,-8.89964651706054e+001°)
2.89067988236431e+008	(-3.74851371130211e+001dB,-8.89976864186624e+001°)
2.89734358770016e+008	(-3.75051332069143e+001dB,-8.89989023545480e+001°)
2.90402265446328e+008	(-3.75251293156058e+001dB,-8.90001129846879e+001°)
2.91071711806543e+008	(-3.75451254390133e+001dB,-8.90013183154903e+001°)
2.91742701399999e+008	(-3.75651215770544e+001dB,-8.90025183533359e+001°)
2.92415237784216e+008	(-3.75851177296473e+001dB,-8.90037131045749e+001°)
2.93089324524914e+008	(-3.76051138967105e+001dB,-8.90049025755278e+001°)
2.93764965196035e+008	(-3.76251100781628e+001dB,-8.90060867724838e+001°)
2.94442163379758e+008	(-3.76451062739231e+001dB,-8.90072657017173e+001°)
2.95120922666520e+008	(-3.76651024839108e+001dB,-8.90084393694587e+001°)
2.95801246655035e+008	(-3.76850987080457e+001dB,-8.90096077819245e+001°)
2.96483138952315e+008	(-3.77050949462476e+001dB,-8.90107709452971e+001°)
2.97166603173683e+008	(-3.77250911984368e+001dB,-8.90119288657302e+001°)
2.97851642942799e+008	(-3.77450874645339e+001dB,-8.90130815493485e+001°)
2.98538261891676e+008	(-3.77650837444597e+001dB,-8.90142290022555e+001°)
2.99226463660698e+008	(-3.77850800381354e+001dB,-8.90153712305166e+001°)
2.99916251898644e+008	(-3.78050763454824e+001dB,-8.90165082401857e+001°)
3.00607630262702e+008	(-3.78250726664224e+001dB,-8.90176400372727e+001°)
3.01300602418491e+008	(-3.78450690008774e+001dB,-8.90187666277703e+001°)
3.01995172040080e+008	(-3.78650653487697e+001dB,-8.90198880176386e+001°)
3.02691342810008e+008	(-3.78850617100220e+001dB,-8.90210042128099e+001°)
3.03389118419305e+008	(-3.79050580845571e+001dB,-8.90221152191913e+001°)
3.04088502567505e+008	(-3.79250544722980e+001dB,-8.90232210426701e+001°)
3.04789498962675e+008	(-3.79450508731683e+001dB,-8.90243216890877e+001°)
3.05492111321428e+008	(-3.79650472870917e+001dB,-8.90254171642720e+001°)
3.06196343368944e+008	(-3.79850437139921e+001dB,-8.90265074740225e+001°)
3.06902198838992e+008	(-3.80050401537938e+001dB,-8.90275926241063e+001°)
3.07609681473947e+008	(-3.80250366064213e+001dB,-8.90286726202718e+001°)
3.08318795024811e+008	(-3.80450330717994e+001dB,-8.90297474682261e+001°)
3.09029543251234e+008	(-3.80650295498533e+001dB,-8.90308171736600e+001°)
3.09741929921533e+008	(-3.80850260405081e+001dB,-8.90318817422375e+001°)
3.10455958812710e+008	(-3.81050225436896e+001dB,-8.90329411795911e+001°)
3.11171633710476e+008	(-3.81250190593236e+001dB,-8.90339954913260e+001°)
3.11888958409268e+008	(-3.81450155873362e+001dB,-8.90350446830233e+001°)
3.12607936712269e+008	(-3.81650121276539e+001dB,-8.90360887602329e+001°)
3.13328572431432e+008	(-3.81850086802033e+001dB,-8.90371277284855e+001°)
3.14050869387495e+008	(-3.82050052449113e+001dB,-8.90381615932749e+001°)
3.14774831410004e+008	(-3.82250018217051e+001dB,-8.90391903600751e+001°)
3.15500462337335e+008	(-3.82449984105122e+001dB,-8.90402140343276e+001°)
3.16227766016710e+008	(-3.82649950112601e+001dB,-8.90412326214555e+001°)
3.16956746304221e+008	(-3.82849916238769e+001dB,-8.90422461268438e+001°)
3.17687407064849e+008	(-3.83049882482907e+001dB,-8.90432545558584e+001°)
3.18419752172484e+008	(-3.83249848844301e+001dB,-8.90442579138370e+001°)
3.19153785509947e+008	(-3.83449815322235e+001dB,-8.90452562060907e+001°)
3.19889510969010e+008	(-3.83649781916002e+001dB,-8.90462494378987e+001°)
3.20626932450417e+008	(-3.83849748624890e+001dB,-8.90472376145248e+001°)
3.21366053863902e+008	(-3.84049715448196e+001dB,-8.90482207411921e+001°)
3.22106879128213e+008	(-3.84249682385216e+001dB,-8.90491988231064e+001°)
3.22849412171133e+008	(-3.84449649435249e+001dB,-8.90501718654449e+001°)
3.23593656929497e+008	(-3.84649616597596e+001dB,-8.90511398733577e+001°)
3.24339617349218e+008	(-3.84849583871561e+001dB,-8.90521028519646e+001°)
3.25087297385303e+008	(-3.85049551256450e+001dB,-8.90530608063666e+001°)
3.25836701001877e+008	(-3.85249518751573e+001dB,-8.90540137416314e+001°)
3.26587832172204e+008	(-3.85449486356240e+001dB,-8.90549616628043e+001°)
3.27340694878706e+008	(-3.85649454069763e+001dB,-8.90559045749029e+001°)
3.28095293112986e+008	(-3.85849421891460e+001dB,-8.90568424829144e+001°)
3.28851630875850e+008	(-3.86049389820647e+001dB,-8.90577753918041e+001°)
3.29609712177324e+008	(-3.86249357856644e+001dB,-8.90587033065097e+001°)
3.30369541036681e+008	(-3.86449325998775e+001dB,-8.90596262319448e+001°)
3.31131121482457e+008	(-3.86649294246363e+001dB,-8.90605441729922e+001°)
3.31894457552476e+008	(-3.86849262598735e+001dB,-8.90614571345102e+001°)
3.32659553293870e+008	(-3.87049231055221e+001dB,-8.90623651213319e+001°)
3.33426412763100e+008	(-3.87249199615152e+001dB,-8.90632681382642e+001°)
3.34195040025979e+008	(-3.87449168277861e+001dB,-8.90641661900837e+001°)
3.34965439157692e+008	(-3.87649137042684e+001dB,-8.90650592815438e+001°)
3.35737614242819e+008	(-3.87849105908958e+001dB,-8.90659474173745e+001°)
3.36511569375354e+008	(-3.88049074876025e+001dB,-8.90668306022749e+001°)
3.37287308658732e+008	(-3.88249043943225e+001dB,-8.90677088409218e+001°)
3.38064836205844e+008	(-3.88449013109903e+001dB,-8.90685821379608e+001°)
3.38844156139065e+008	(-3.88648982375405e+001dB,-8.90694504980135e+001°)
3.39625272590271e+008	(-3.88848951739080e+001dB,-8.90703139256803e+001°)
3.40408189700863e+008	(-3.89048921200279e+001dB,-8.90711724255269e+001°)
3.41192911621790e+008	(-3.89248890758353e+001dB,-8.90720260021019e+001°)
3.41979442513570e+008	(-3.89448860412657e+001dB,-8.90728746599192e+001°)
3.42767786546311e+008	(-3.89648830162548e+001dB,-8.90737184034749e+001°)
3.43557947899735e+008	(-3.89848800007386e+001dB,-8.90745572372305e+001°)
3.44349930763199e+008	(-3.90048769946529e+001dB,-8.90753911656306e+001°)
3.45143739335716e+008	(-3.90248739979342e+001dB,-8.90762201930836e+001°)
3.45939377825982e+008	(-3.90448710105189e+001dB,-8.90770443239852e+001°)
3.46736850452391e+008	(-3.90648680323435e+001dB,-8.90778635626946e+001°)
3.47536161443065e+008	(-3.90848650633451e+001dB,-8.90786779135433e+001°)
3.48337315035870e+008	(-3.91048621034607e+001dB,-8.90794873808480e+001°)
3.49140315478444e+008	(-3.91248591526275e+001dB,-8.90802919688919e+001°)
3.49945167028215e+008	(-3.91448562107829e+001dB,-8.90810916819340e+001°)
3.50751873952425e+008	(-3.91648532778646e+001dB,-8.90818865242057e+001°)
3.51560440528155e+008	(-3.91848503538103e+001dB,-8.90826764999167e+001°)
3.52370871042344e+008	(-3.92048474385582e+001dB,-8.90834616132462e+001°)
3.53183169791813e+008	(-3.92248445320464e+001dB,-8.90842418683528e+001°)
3.53997341083291e+008	(-3.92448416342133e+001dB,-8.90850172693657e+001°)
3.54813389233431e+008	(-3.92648387449974e+001dB,-8.90857878203877e+001°)
3.55631318568841e+008	(-3.92848358643375e+001dB,-8.90865535254992e+001°)
3.56451133426099e+008	(-3.93048329921724e+001dB,-8.90873143887554e+001°)
3.57272838151784e+008	(-3.93248301284415e+001dB,-8.90880704141776e+001°)
3.58096437102490e+008	(-3.93448272730838e+001dB,-8.90888216057757e+001°)
3.58921934644859e+008	(-3.93648244260388e+001dB,-8.90895679675200e+001°)
3.59749335155596e+008	(-3.93848215872463e+001dB,-8.90903095033653e+001°)
3.60578643021496e+008	(-3.94048187566460e+001dB,-8.90910462172359e+001°)
3.61409862639466e+008	(-3.94248159341779e+001dB,-8.90917781130295e+001°)
3.62242998416551e+008	(-3.94448131197822e+001dB,-8.90925051946218e+001°)
3.63078054769953e+008	(-3.94648103133992e+001dB,-8.90932274658642e+001°)
3.63915036127059e+008	(-3.94848075149693e+001dB,-8.90939449305764e+001°)
3.64753946925459e+008	(-3.95048047244333e+001dB,-8.90946575925577e+001°)
3.65594791612976e+008	(-3.95248019417321e+001dB,-8.90953654555813e+001°)
3.66437574647684e+008	(-3.95447991668065e+001dB,-8.90960685233943e+001°)
3.67282300497935e+008	(-3.95647963995978e+001dB,-8.90967667997188e+001°)
3.68128973642381e+008	(-3.95847936400473e+001dB,-8.90974602882508e+001°)
3.68977598570000e+008	(-3.96047908880965e+001dB,-8.90981489926585e+001°)
3.69828179780115e+008	(-3.96247881436871e+001dB,-8.90988329165949e+001°)
3.70680721782425e+008	(-3.96447854067608e+001dB,-8.90995120636727e+001°)
3.71535229097021e+008	(-3.96647826772597e+001dB,-8.91001864374907e+001°)
3.72391706254417e+008	(-3.96847799551258e+001dB,-8.91008560416197e+001°)
3.73250157795568e+008	(-3.97047772403015e+001dB,-8.91015208796041e+001°)
3.74110588271901e+008	(-3.97247745327291e+001dB,-8.91021809549604e+001°)
3.74973002245331e+008	(-3.97447718323514e+001dB,-8.91028362711866e+001°)
3.75837404288291e+008	(-3.97647691391109e+001dB,-8.91034868317501e+001°)
3.76703798983755e+008	(-3.97847664529507e+001dB,-8.91041326400959e+001°)
3.77572190925262e+008	(-3.98047637738138e+001dB,-8.91047736996449e+001°)
3.78442584716939e+008	(-3.98247611016434e+001dB,-8.91054100137834e+001°)
3.79314984973527e+008	(-3.98447584363828e+001dB,-8.91060415858884e+001°)
3.80189396320406e+008	(-3.98647557779755e+001dB,-8.91066684192984e+001°)
3.81065823393617e+008	(-3.98847531263651e+001dB,-8.91072905173317e+001°)
3.81944270839891e+008	(-3.99047504814955e+001dB,-8.91079078832842e+001°)
3.82824743316666e+008	(-3.99247478433105e+001dB,-8.91085205204247e+001°)
3.83707245492122e+008	(-3.99447452117543e+001dB,-8.91091284319921e+001°)
3.84591782045196e+008	(-3.99647425867709e+001dB,-8.91097316212084e+001°)
3.85478357665614e+008	(-3.99847399683049e+001dB,-8.91103300912657e+001°)
3.86366977053911e+008	(-4.00047373563006e+001dB,-8.91109238453329e+001°)
3.87257644921459e+008	(-4.00247347507026e+001dB,-8.91115128865528e+001°)
3.88150365990490e+008	(-4.00447321514558e+001dB,-8.91120972180437e+001°)
3.89045144994122e+008	(-4.00647295585049e+001dB,-8.91126768429005e+001°)
3.89941986676384e+008	(-4.00847269717951e+001dB,-8.91132517641896e+001°)
3.90840895792242e+008	(-4.01047243912716e+001dB,-8.91138219849542e+001°)
3.91741877107623e+008	(-4.01247218168794e+001dB,-8.91143875082195e+001°)
3.92644935399439e+008	(-4.01447192485642e+001dB,-8.91149483369692e+001°)
3.93550075455616e+008	(-4.01647166862715e+001dB,-8.91155044741794e+001°)
3.94457302075117e+008	(-4.01847141299468e+001dB,-8.91160559227914e+001°)
3.95366620067966e+008	(-4.02047115795360e+001dB,-8.91166026857286e+001°)
3.96278034255277e+008	(-4.02247090349851e+001dB,-8.91171447658834e+001°)
3.97191549469278e+008	(-4.02447064962401e+001dB,-8.91176821661243e+001°)
3.98107170553334e+008	(-4.02647039632471e+001dB,-8.91182148892962e+001°)
3.99024902361979e+008	(-4.02847014359525e+001dB,-8.91187429382178e+001°)
3.99944749760934e+008	(-4.03046989143027e+001dB,-8.91192663156920e+001°)
4.00866717627139e+008	(-4.03246963982441e+001dB,-8.91197850244854e+001°)
4.01790810848775e+008	(-4.03446938877235e+001dB,-8.91202990673399e+001°)
4.02717034325294e+008	(-4.03646913826877e+001dB,-8.91208084469828e+001°)
4.03645392967440e+008	(-4.03846888830834e+001dB,-8.91213131661094e+001°)
4.04575891697277e+008	(-4.04046863888578e+001dB,-8.91218132273929e+001°)
4.05508535448218e+008	(-4.04246838999578e+001dB,-8.91223086334783e+001°)
4.06443329165046e+008	(-4.04446814163309e+001dB,-8.91227993869886e+001°)
4.07380277803946e+008	(-4.04646789379242e+001dB,-8.91232854905216e+001°)
4.08319386332525e+008	(-4.04846764646853e+001dB,-8.91237669466540e+001°)
4.09260659729843e+008	(-4.05046739965617e+001dB,-8.91242437579341e+001°)
4.10204102986439e+008	(-4.05246715335010e+001dB,-8.91247159268829e+001°)
4.11149721104354e+008	(-4.05446690754511e+001dB,-8.91251834560031e+001°)
4.12097519097161e+008	(-4.05646666223599e+001dB,-8.91256463477679e+001°)
4.13047501989992e+008	(-4.05846641741753e+001dB,-8.91261046046309e+001°)
4.13999674819560e+008	(-4.06046617308453e+001dB,-8.91265582290179e+001°)
4.14954042634193e+008	(-4.06246592923183e+001dB,-8.91270072233266e+001°)
4.15910610493851e+008	(-4.06446568585425e+001dB,-8.91274515899381e+001°)
4.16869383470164e+008	(-4.06646544294663e+001dB,-8.91278913312042e+001°)
4.17830366646450e+008	(-4.06846520050382e+001dB,-8.91283264494533e+001°)
4.18793565117746e+008	(-4.07046495852067e+001dB,-8.91287569469872e+001°)
4.19758983990835e+008	(-4.07246471699207e+001dB,-8.91291828260877e+001°)
4.20726628384271e+008	(-4.07446447591288e+001dB,-8.91296040890070e+001°)
4.21696503428409e+008	(-4.07646423527799e+001dB,-8.91300207379787e+001°)
4.22668614265429e+008	(-4.07846399508231e+001dB,-8.91304327752056e+001°)
